population,percentage,life expectancy,income,group
16793,92.330107763,,52122.0,White
277,0.611141754,,35938.0,AIAN
182,0.4015444015,,33618.0,Asian
808,1.7826806398,,45938.0,Black
1325,2.9233314948,,,Hispanic
41991,92.644236073,,48305.0,White
152,0.699139874,,,AIAN
119,0.5473529276,,,Asian
6443,29.635251368,75.82996983,31893.0,Black
2863,13.168667495,102.73829687,23181.0,Hispanic
11810,54.321328366,76.018473543,53158.0,White
217,0.6438978072,,,AIAN
139,0.4124506691,,,Asian
3754,11.139135337,75.297950336,31136.0,Black
1187,3.522150678,,32904.0,Hispanic
27794,82.472330198,73.380342373,43259.0,White
209,1.5665992055,,,AIAN
75,0.5621767484,,,Asian
2739,20.53069485,70.671414348,23576.0,Black
1677,12.570272094,,32386.0,Hispanic
8499,63.705869125,75.181797145,42585.0,White
306,0.8121450183,,,AIAN
305,0.8094909496,,42550.0,Asian
830,2.2028770105,,,Black
2465,6.5422793142,,31370.0,Hispanic
33286,88.343330325,,45905.0,White
117,0.8607371441,,,AIAN
71,0.5223276687,,,Asian
281,2.0672404914,,,Black
352,2.5895681601,,85694.0,Hispanic
12597,92.672699183,,40439.0,White
122,0.7257153055,,,AIAN
87,0.5175182916,,,Asian
2941,17.49449765,72.227537717,21418.0,Black
487,2.8969127357,,,Hispanic
12877,76.598655642,72.704860091,36939.0,White
283,0.4154799307,,33491.0,AIAN
590,0.8661949085,,60236.0,Asian
38668,56.769533429,72.592255223,32230.0,Black
1456,2.137592859,,29077.0,Hispanic
26298,38.608802889,73.914454046,51404.0,White
313,1.1704434971,,,AIAN
664,2.4829855658,,,Asian
446,1.6677884975,,28472.0,Black
3775,14.116371251,103.95713147,31130.0,Hispanic
21110,78.939495924,75.122764683,38931.0,White
38,0.5686920084,,,AIAN
35,0.5237952709,,,Asian
2399,35.902424424,75.367664858,22539.0,Black
185,2.7686321461,,,Hispanic
3958,59.233762347,76.244257554,47461.0,White
97,0.5902397469,,,AIAN
53,0.3225021297,,,Asian
194,1.1804794937,,,Black
276,1.6794450529,,,Hispanic
15585,94.833880978,,,White
53,0.5898720089,,,AIAN
53,0.5898720089,,,Asian
4841,53.8786867,75.759460598,19099.0,Black
225,2.5041736227,,,Hispanic
3705,41.235392321,75.361955523,49375.0,White
71,0.5305237988,,,AIAN
43,0.3213031458,,,Asian
4049,30.254800867,77.038727035,23611.0,Black
524,3.9154150788,,45227.0,Hispanic
8572,64.051408503,73.671609831,51343.0,White
205,1.6631510628,,76500.0,AIAN
58,0.4705500568,,,Asian
2417,19.608956677,75.961817266,25921.0,Black
457,3.7076099302,,77885.0,Hispanic
8952,72.626967386,75.562377634,50587.0,White
252,1.1593136127,,,AIAN
522,2.4014353407,,6125.0,Asian
307,1.4123384092,,,Black
675,3.1053043198,,,Hispanic
19641,90.357455031,,40449.0,White
522,0.7086902806,,51250.0,AIAN
689,0.9354168647,,71169.0,Asian
4591,6.2329445945,72.447940095,34215.0,Black
3507,4.7612582647,107.02256601,61049.0,Hispanic
63065,85.619832467,74.626077125,59333.0,White
279,1.6928584431,,14627.0,AIAN
133,0.8069898671,,,Asian
68,0.412596323,,,Black
986,5.9826466841,,28500.0,Hispanic
14724,89.339239124,,45898.0,White
158,0.9448630547,,13691.0,AIAN
112,0.6697763425,,16250.0,Asian
89,0.5322329865,,,Black
382,2.2844157397,,,Hispanic
15688,93.816529123,,36409.0,White
367,0.8418975959,,,AIAN
219,0.5023857589,,,Asian
10830,24.844008075,74.242140868,30912.0,Black
1552,3.5602862911,,21336.0,Hispanic
29892,68.572215085,74.419260801,49927.0,White
185,0.4486044763,,,AIAN
202,0.4898275904,,,Asian
14607,35.420354519,69.088386055,29346.0,Black
1725,4.1829336308,83.648632508,29044.0,Hispanic
24015,58.233710808,72.824475603,42926.0,White
48,0.6956521739,,,AIAN
50,0.7246376812,,,Asian
2733,39.608695652,68.029271244,25506.0,Black
205,2.9710144928,,43462.0,Hispanic
3744,54.260869565,68.264727389,40917.0,White
119,1.3334827432,,29417.0,AIAN
143,1.6024204393,,,Asian
41,0.4594352308,,,Black
407,4.5607350964,,27422.0,Hispanic
8053,90.239802779,,39568.0,White
34,0.4083593562,,,AIAN
44,0.5284650492,,,Asian
2555,30.687004564,73.975161458,23098.0,Black
351,4.2157098246,,,Hispanic
5220,62.695171751,75.26306847,45820.0,White
100,1.2812299808,,,AIAN
31,0.397181294,,,Asian
40,0.5124919923,,,Black
157,2.0115310698,,,Hispanic
7299,93.516976297,,,White
110,0.4659832246,,,AIAN
110,0.4659832246,,,Asian
9396,39.803439803,73.488178074,27500.0,Black
596,2.5247818351,,14409.0,Hispanic
12954,54.875879014,74.277820063,44392.0,White
100,0.9659969088,,,AIAN
34,0.328438949,,,Asian
210,2.0285935085,,,Black
325,3.1394899536,,31389.0,Hispanic
9500,91.769706337,,45859.0,White
65,0.3605302568,,,AIAN
90,0.4991957402,,,Asian
11077,61.439902379,70.591851908,21188.0,Black
373,2.0688890121,,,Hispanic
6240,34.610904654,73.813035929,48587.0,White
123,1.1524407383,,,AIAN
82,0.7682938255,,,Asian
350,3.2793029139,,24706.0,Black
684,6.4086948374,,,Hispanic
9323,87.351260189,,39280.0,White
98,0.4087761742,,28036.0,AIAN
71,0.296154167,,,Asian
1969,8.2130641528,68.423765865,19800.0,Black
769,3.2076416117,,,Hispanic
20700,86.343538834,71.852853062,41226.0,White
425,2.1198064741,,31205.0,AIAN
207,1.0324704474,,,Asian
104,0.5187291137,,,Black
1320,6.5838695197,,37516.0,Hispanic
17572,87.645269091,,37480.0,White
608,0.95,,37813.0,AIAN
806,1.259375,,,Asian
2029,3.1703125,71.924944895,40650.0,Black
5995,9.3671875,88.613530464,33101.0,Hispanic
53526,83.634375,76.525324749,43365.0,White
34,0.4211047808,,,AIAN
11,0.136239782,,,Asian
946,11.716621253,,30000.0,Black
147,1.8206589051,,,Hispanic
6850,84.840227892,,43521.0,White
1768,0.4502393807,,48333.0,AIAN
9149,2.3298869308,85.249135535,75000.0,Asian
146099,37.205612713,73.700120099,34910.0,Black
24521,6.2445248039,90.52060838,40549.0,Hispanic
203921,51.930579607,77.476462971,63019.0,White
110,0.6128816581,,,AIAN
73,0.4067305549,,,Asian
178,0.9917539559,,40000.0,Black
379,2.1116558948,,41875.0,Hispanic
16715,93.130153778,,36701.0,White
200,0.7861944259,,,AIAN
162,0.636817485,,,Asian
13301,52.285860293,72.098478401,30498.0,Black
1385,5.4443963992,,,Hispanic
10131,39.824678643,75.635614462,40531.0,White
762,0.6275685425,,,AIAN
1626,1.339142323,98.547750128,66458.0,Asian
9579,7.8890801426,75.986995283,53878.0,Black
6030,4.9661920096,84.531647923,54697.0,Hispanic
101925,83.943469416,77.16028565,63525.0,White
279,2.7037503634,,79702.0,AIAN
338,3.2755111929,,205550.0,Asian
61,0.5911425526,,,Black
790,7.6557805989,,43700.0,Hispanic
8704,84.349258649,,33896.0,White
125,1.5707464187,,18647.0,AIAN
32,0.4021110832,,,Asian
30,0.3769791405,,,Black
213,2.6765518975,,36719.0,Hispanic
7388,92.837396331,,37730.0,White
3076,2.4077712461,106.02416926,45909.0,AIAN
6051,4.7364836834,82.792410264,50122.0,Asian
8425,6.5947570703,73.761573791,30319.0,Black
18659,14.605527855,91.91334017,34524.0,Hispanic
88149,68.999553827,75.003367399,46018.0,White
570,3.3257482934,,46324.0,AIAN
110,0.6418110742,,,Asian
630,3.6758270611,,32353.0,Black
5831,34.021821577,,40739.0,Hispanic
9694,56.561059572,,51676.0,White
174,1.0019578487,,28182.0,AIAN
96,0.5528043303,,,Asian
144,0.8292064955,,,Black
407,2.3436600253,,,Hispanic
16223,93.418173442,,33952.0,White
116,0.9312033395,,,AIAN
58,0.4656016697,,,Asian
46,0.3692702898,,,Black
254,2.0390142089,,,Hispanic
11764,94.436862808,,,White
213,0.5443950314,,38026.0,AIAN
280,0.715636661,,,Asian
12768,32.633031744,70.512016696,27983.0,Black
1615,4.1276900271,,34338.0,Hispanic
23768,60.747329142,74.313570463,54326.0,White
166,0.9998193098,,,AIAN
61,0.3674034813,,,Asian
100,0.602300789,,,Black
509,3.0657110161,,33828.0,Hispanic
15525,93.507197494,,36834.0,White
3690,1.5572182764,98.279163727,38173.0,AIAN
6355,2.6818759205,77.904873007,49208.0,Asian
7999,3.3756609737,73.648101382,28264.0,Black
40606,17.136153207,88.295274447,40684.0,Hispanic
167595,70.726828465,77.785825331,53190.0,White
516,0.6554295223,,92409.0,AIAN
669,0.8497719969,,,Asian
3508,4.4559045817,72.991276664,29449.0,Black
3465,4.4012854548,,30278.0,Hispanic
69192,87.888526173,75.108824222,45379.0,White
37,0.5701078582,,,AIAN
18,0.2773497689,,,Asian
1683,25.93220339,77.653430227,17679.0,Black
139,2.1417565485,,,Hispanic
4500,69.337442219,71.808523383,38446.0,White
234,1.0866032041,,50844.0,AIAN
282,1.309496169,,26012.0,Asian
336,1.5602507546,,,Black
4422,20.534014395,101.47445713,39465.0,Hispanic
16119,74.850243789,72.542155476,43574.0,White
17973,1.0783241428,83.554167484,63022.0,AIAN
529210,31.750955301,88.222495961,116200.0,Asian
171518,10.29054695,75.671305617,49367.0,Black
373040,22.381240652,84.632917888,72438.0,Hispanic
517970,31.076590233,82.045200516,108277.0,White
263,23.887375114,,40417.0,AIAN
22,1.9981834696,,,Asian
1,0.0908265213,,,Black
125,11.353315168,,31250.0,Hispanic
706,64.123524069,,69375.0,White
913,2.3182591473,,,AIAN
685,1.7393291522,,72188.0,Asian
989,2.5112358124,,,Black
5661,14.37422238,83.191105823,80958.0,Hispanic
30485,77.406495188,79.965786764,59637.0,White
5728,2.4769087072,75.045677335,41691.0,AIAN
11435,4.944736569,83.521116214,41981.0,Asian
3546,1.5333656208,75.716827224,30094.0,Black
38528,16.660324489,82.3343728,41843.0,Hispanic
165658,71.634033279,77.147266669,51185.0,White
884,1.9385114688,,58452.0,AIAN
791,1.734573045,,37963.0,Asian
376,0.8245252401,,,Black
5643,12.374457261,85.929683528,64038.0,Hispanic
36800,80.698214991,79.190349195,59309.0,White
600,2.7743098904,,69167.0,AIAN
357,1.6507143848,,,Asian
207,0.9571369122,,,Black
13048,60.331992417,87.300894381,56375.0,Hispanic
7425,34.332084894,77.712690159,56609.0,White
11706,1.0177227736,77.916155658,73008.0,AIAN
207246,18.018022717,88.014885416,112588.0,Asian
100415,8.73010698,76.597440235,61768.0,Black
297255,25.843429272,85.422473014,69126.0,Hispanic
497460,43.249305565,81.873896262,105826.0,White
2594,9.3215466437,67.837146524,30500.0,AIAN
875,3.1443150783,,80735.0,Asian
916,3.2916486992,,56226.0,Black
5576,20.037372431,84.67311569,37348.0,Hispanic
17356,62.368837142,76.107480547,47969.0,White
2542,1.3331375408,84.267459195,61250.0,AIAN
8961,4.6995458312,89.338473119,122314.0,Asian
1697,0.889982064,80.132425215,91250.0,Black
24640,12.922308814,87.248363126,70684.0,Hispanic
147978,77.606226203,81.401425025,80514.0,White
29536,2.9702333065,78.951925385,40022.0,AIAN
109851,11.046962993,81.504045876,61069.0,Asian
46131,4.6390788415,72.140900439,32571.0,Black
531677,53.467115849,81.245036689,41192.0,Hispanic
288757,29.038314562,77.878010682,66362.0,White
886,3.1589831355,,38462.0,AIAN
870,3.1019360359,,,Asian
236,0.8414447178,,,Black
11862,42.2932934,84.10095175,43845.0,Hispanic
14235,50.754091347,76.49811588,49539.0,White
8614,6.3164996004,71.054238195,30957.0,AIAN
3899,2.8590703438,84.720531366,47266.0,Asian
1650,1.209916919,74.708410148,30257.0,Black
16156,11.846919845,81.055293716,41250.0,Hispanic
101099,74.13417612,77.210103057,47889.0,White
4548,2.501278688,,53125.0,AIAN
3887,2.1377463193,97.015387302,86667.0,Asian
4510,2.4803797016,77.488281147,24435.0,Black
153756,84.561698758,82.982883975,43321.0,Hispanic
18828,10.354897787,76.802788222,62716.0,White
2426,13.487518764,68.241538966,41622.0,AIAN
296,1.6456329571,,,Asian
173,0.9618057486,,72019.0,Black
4075,22.655251015,83.54558801,45660.0,Hispanic
11110,61.766831601,79.833807265,54684.0,White
23649,2.6371486813,76.510148524,51071.0,AIAN
48101,5.3638415458,84.484573523,71620.0,Asian
46686,5.2060519825,72.494727452,36439.0,Black
483846,53.954663657,81.071374437,43662.0,Hispanic
300436,33.502236932,75.556674456,63483.0,White
4803,3.1731036032,,43971.0,AIAN
6836,4.5162057529,85.395284776,73810.0,Asian
9286,6.1347990962,77.128796218,43917.0,Black
83200,54.966108637,82.392440307,43845.0,Hispanic
48089,31.770014402,78.26418208,68415.0,White
2830,4.3956385325,67.660157542,22622.0,AIAN
887,1.377714268,,,Asian
1133,1.7598086422,,27763.0,Black
13717,21.305644435,81.462437266,40560.0,Hispanic
44863,69.682519959,74.626589642,45279.0,White
1315,4.2692032985,,34886.0,AIAN
478,1.5518472826,,109792.0,Asian
2419,7.8533861438,89.168062115,64375.0,Black
5920,19.219531199,96.334458895,51058.0,Hispanic
20054,65.106161938,77.019606254,56883.0,White
145254,1.4373731262,83.288324139,54447.0,AIAN
1551894,15.356897093,87.565160637,75326.0,Asian
804853,7.9644902913,75.861202028,45886.0,Black
4915287,48.639634307,84.401824692,52712.0,Hispanic
2639358,26.117988212,81.01167671,83847.0,White
6978,4.4256431072,98.3378205,48333.0,AIAN
3927,2.4906134253,85.13996992,58662.0,Asian
5177,3.2833984474,76.287365131,43854.0,Black
91939,58.310289715,83.318049375,44155.0,Hispanic
53078,33.663554721,77.876580471,63660.0,White
2558,0.9851116434,,91845.0,AIAN
16847,6.4879499049,90.161863292,103000.0,Asian
6529,2.5143838623,78.757613487,66316.0,Black
41846,16.115317369,88.626695413,64367.0,Hispanic
185544,71.454868947,85.251292066,121310.0,White
594,3.3999198672,,51902.0,AIAN
301,1.7228550169,,25990.0,Asian
202,1.1562017057,,,Black
2035,11.647873619,103.56497315,42014.0,Hispanic
13920,79.674889817,78.204537992,53432.0,White
5537,6.3203433555,71.837711762,49321.0,AIAN
1945,2.2201675684,87.58154333,62723.0,Asian
673,0.7682122229,,,Black
22445,25.620391297,90.073360162,40964.0,Hispanic
56655,64.670228067,78.832742895,53470.0,White
6913,2.515968191,,35625.0,AIAN
21743,7.9133077357,83.309859045,56013.0,Asian
8178,2.9763616181,71.719174558,39576.0,Black
165437,60.210361582,82.207053944,44436.0,Hispanic
74569,27.139191673,76.920310405,61238.0,White
439,5.0017090122,,28750.0,AIAN
113,1.2874558505,,,Asian
90,1.0254073146,,,Black
1248,14.218981429,,30667.0,Hispanic
6817,77.668907372,,47323.0,White
426,2.9894736842,,56458.0,AIAN
314,2.2035087719,,,Asian
102,0.7157894737,,,Black
3926,27.550877193,,52993.0,Hispanic
9306,65.305263158,,68700.0,White
11351,2.6058669311,88.044700578,59375.0,AIAN
29494,6.7709839897,86.889149104,79132.0,Asian
11127,2.5544428987,80.264750385,64281.0,Black
257572,59.131209337,84.187652967,55720.0,Hispanic
128781,29.564456811,81.639252413,82328.0,White
1745,1.2516407612,,67857.0,AIAN
12240,8.7794171443,89.131374231,111888.0,Asian
2877,2.0635933925,79.751950224,73939.0,Black
48101,34.501531377,86.737441279,63155.0,Hispanic
72552,52.039564759,80.729575878,93084.0,White
1260,1.2638420799,,44310.0,AIAN
1417,1.4213208153,86.55483909,84107.0,Asian
492,0.4935002407,,60370.0,Black
9644,9.6734071578,85.352642719,49581.0,Hispanic
84666,84.924169475,81.164683124,63954.0,White
32905,1.0328101224,84.021542057,68847.0,AIAN
681242,21.382575092,87.919052794,88707.0,Asian
52262,1.6403805688,81.394697837,75589.0,Black
1088251,34.157624935,85.001748739,65103.0,Hispanic
1278479,40.128431924,81.573240691,97369.0,White
4210,1.0708408263,79.981236832,44293.0,AIAN
31619,8.0424978825,88.332015704,116409.0,Asian
6441,1.6383101572,80.637456239,72303.0,Black
56026,14.250576753,85.246078752,70247.0,Hispanic
283300,72.059193843,81.691874782,84997.0,White
591,3.1429483089,,61667.0,AIAN
219,1.16464582,,23167.0,Asian
179,0.9519251223,,,Black
1726,9.1788981068,85.913189799,51774.0,Hispanic
15681,83.391831525,77.737524637,53919.0,White
46871,1.9125103335,78.580390578,53250.0,AIAN
173695,7.0873990822,87.589227874,81229.0,Asian
151336,6.1750691011,77.267926866,60421.0,Black
1214445,49.553852318,83.875828101,54606.0,Hispanic
850637,34.709138968,79.490598842,71482.0,White
23734,1.5401937085,75.404465123,54068.0,AIAN
260762,16.921883872,85.044873215,70898.0,Asian
150462,9.7640779377,75.703029375,45728.0,Black
361318,23.447362871,82.980002926,54377.0,Hispanic
681438,44.221223576,78.775752011,71076.0,White
1896,3.0810731755,,88750.0,AIAN
2222,3.6108357573,83.950473335,114762.0,Asian
539,0.8758958025,,113438.0,Black
37276,60.574938655,83.938008305,68707.0,Hispanic
20609,33.490420397,80.292742226,97123.0,White
44935,2.0692087826,75.607237165,50971.0,AIAN
168410,7.7551007251,86.413006922,78328.0,Asian
176846,8.1435695198,74.94823119,45424.0,Black
1171925,53.96589524,81.755324702,56813.0,Hispanic
606760,27.940650294,76.583994421,64707.0,White
44035,1.3170866229,76.633612676,56181.0,AIAN
420909,12.58938602,87.978688941,93426.0,Asian
157236,4.7029279492,78.345015581,54525.0,Black
1135348,33.958252826,84.179226452,56215.0,Hispanic
1511342,45.204231427,81.376636131,84785.0,White
6570,0.7437974426,77.235718663,61250.0,AIAN
317204,35.911038656,87.533682618,88016.0,Asian
44468,5.0342746843,72.761955976,30442.0,Black
134664,15.245470138,85.572265704,72578.0,Hispanic
356174,40.322878281,82.923040273,132154.0,White
14881,1.9771211437,74.459604836,53659.0,AIAN
128220,17.035580475,83.561670702,73806.0,Asian
53488,7.1065288444,72.649357616,41397.0,Black
315571,41.927430712,81.704487314,52196.0,Hispanic
233639,31.041771849,77.104611672,71215.0,White
3980,1.4013591071,80.703075906,71964.0,AIAN
11330,3.9892961515,86.575910169,67138.0,Asian
4963,1.7474736805,83.644169188,55613.0,Black
64774,22.806943417,85.030553702,57053.0,Hispanic
194863,68.611316503,80.987530562,74368.0,White
6766,0.8792208383,,76016.0,AIAN
231957,30.142096953,88.933558298,132109.0,Asian
17394,2.2602966688,79.380867873,62292.0,Black
187110,24.314367581,87.492504237,76655.0,Hispanic
299494,38.918321866,83.266742491,128187.0,White
9618,2.1539570955,78.169298691,48340.0,AIAN
26926,6.0300944848,87.136427321,76129.0,Asian
7973,1.7855583201,78.497721821,54340.0,Black
204686,45.839557294,84.089079252,56780.0,Hispanic
196766,44.065868357,81.444468429,84085.0,White
23245,1.1996985915,81.346385463,76886.0,AIAN
742295,38.310615875,89.597321649,138903.0,Asian
45688,2.3580051301,79.552280887,74284.0,Black
490505,25.315472473,84.243561735,75313.0,Hispanic
601604,31.049407247,82.834742263,126093.0,White
5092,1.8566662413,,70208.0,AIAN
14226,5.187143352,87.184211642,63333.0,Asian
2665,0.9717233961,78.890861704,50833.0,Black
93438,34.069752603,83.636435152,54327.0,Hispanic
155932,56.856575085,82.608483251,88710.0,White
5702,3.1670739836,70.164700315,43790.0,AIAN
5545,3.0798711397,82.408746307,75655.0,Asian
1892,1.0508775828,74.823596243,37399.0,Black
18561,10.309375694,83.093722117,41423.0,Hispanic
143235,79.557320595,75.914172583,51834.0,White
75,2.5108804821,,,AIAN
22,0.7365249414,,,Asian
15,0.5021760964,,,Black
361,12.08570472,,21667.0,Hispanic
2474,82.825577503,,51192.0,White
2226,5.0910255237,71.561053878,30528.0,AIAN
688,1.573506541,,40000.0,Asian
589,1.3470862684,,,Black
5626,12.86707529,82.950787067,34922.0,Hispanic
33088,75.674686671,76.291070968,46898.0,White
5677,1.2711314122,78.587100908,60305.0,AIAN
72129,16.150332505,85.672479071,94257.0,Asian
61398,13.74756499,75.478678708,58262.0,Black
119970,26.862363136,85.077317877,68486.0,Hispanic
168058,37.62969929,78.933288265,83481.0,White
10951,2.1904540927,79.115803891,78304.0,AIAN
22794,4.5593288822,86.719355233,76200.0,Asian
8012,1.6025859,80.387100655,62656.0,Black
135779,27.158950438,86.044141665,62419.0,Hispanic
315676,63.142524533,81.511105915,81239.0,White
10916,1.9853950874,76.093581412,42015.0,AIAN
33424,6.0791357093,82.7895165,68149.0,Asian
14589,2.6534379746,73.846160611,44868.0,Black
258334,46.985622437,82.732328122,50805.0,Hispanic
226180,41.137473514,76.473255467,63611.0,White
2282,2.357267553,,47625.0,AIAN
16450,16.992572851,86.605431041,57787.0,Asian
2101,2.1702976024,76.827915136,59766.0,Black
30526,31.532843699,86.134249307,43650.0,Hispanic
43861,45.307674032,75.863630071,64506.0,White
2145,3.355967207,,31413.0,AIAN
912,1.4268727705,,,Asian
467,0.7306464735,,,Black
16421,25.691532637,83.208177008,40980.0,Hispanic
43198,67.585581075,75.173390165,44511.0,White
654,5.2173913043,,53036.0,AIAN
180,1.4359792581,,16667.0,Asian
64,0.5105704029,,,Black
944,7.5309134424,,75962.0,Hispanic
10254,81.802951735,,38260.0,White
12876,2.7639145582,81.072036966,40278.0,AIAN
18593,3.9911046428,83.881213817,56552.0,Asian
5753,1.2349177115,73.582833757,38171.0,Black
303657,65.181889018,81.680734063,39443.0,Hispanic
130825,28.082410848,76.110604478,61915.0,White
1256,2.3029391811,,41488.0,AIAN
759,1.3916646803,,59583.0,Asian
1019,1.8683877592,,,Black
6908,12.666165496,82.692592493,49160.0,Hispanic
43513,79.783274354,77.991580214,57438.0,White
15895,1.8678750175,82.832259006,79386.0,AIAN
66975,7.8704579614,89.698520242,108863.0,Asian
15031,1.7663434657,80.541637108,79785.0,Black
366098,43.021409761,84.765479742,66135.0,Hispanic
382622,44.963200688,81.268512615,93197.0,White
3947,1.790769845,,48056.0,AIAN
33107,15.020779645,88.309651461,58306.0,Asian
5461,2.4776777612,77.639605392,42695.0,Black
70262,31.878153243,83.875907712,53821.0,Hispanic
101944,46.252404631,80.479594543,75939.0,White
2280,2.9215412411,,30724.0,AIAN
5864,7.5139990518,77.124363017,41400.0,Asian
2754,3.5289142886,72.470655849,94070.0,Black
22427,28.737458515,85.137148114,45128.0,Hispanic
42407,54.339385708,73.321801491,55989.0,White
11654,2.2767588519,73.871161426,60576.0,AIAN
22372,4.3706580603,84.233062585,64762.0,Asian
16321,3.1885173521,76.386605819,48946.0,Black
