population,percentage,life expectancy,income,group
18988,34.01038868,73.837914903,43271.0,Black
8127,14.556689952,81.87892114,50237.0,Hispanic
21358,38.255418234,76.113401177,61672.0,White
48,0.9911212059,,,AIAN
41,0.8465826967,,,Asian
1284,26.512492257,,28016.0,Black
487,10.055750568,,64107.0,Hispanic
2956,61.036547594,,53231.0,White
1044,0.5619852506,,,AIAN
5241,2.8212305539,89.759204559,80777.0,Asian
21879,11.77746676,73.697392144,37206.0,Black
15147,8.1536308338,88.252238156,47055.0,Hispanic
139538,75.11331216,78.008527796,67133.0,White
3958,8.9887130107,63.977684861,43833.0,AIAN
515,1.1695773624,,,Asian
934,2.1211364204,,35500.0,Black
2783,6.3202598051,88.46450164,33681.0,Hispanic
35531,80.691753912,79.832668321,48795.0,White
2056,0.9507690316,,101310.0,AIAN
2158,0.9979375341,84.978243754,69145.0,Asian
35384,16.362846018,75.586197857,46550.0,Black
31057,14.36188415,86.490196877,40800.0,Hispanic
142931,66.09648271,77.80114509,68694.0,White
102,1.1027027027,,13125.0,AIAN
59,0.6378378378,,,Asian
2639,28.52972973,75.128780683,30694.0,Black
524,5.6648648649,,30227.0,Hispanic
5790,62.594594595,75.328312986,45370.0,White
831,1.3327345918,,,AIAN
958,1.5364136449,,66388.0,Asian
11593,18.59252963,70.604016254,34091.0,Black
12465,19.991018876,82.343618069,41967.0,Hispanic
35881,57.544945712,76.865946429,59865.0,White
363,0.6514716439,,,AIAN
405,0.7268485284,,,Asian
22787,40.895549174,71.934225573,31771.0,Black
4504,8.0832735104,93.666641482,39841.0,Hispanic
27093,48.623474515,74.19839541,51558.0,White
431,0.4892334586,,,AIAN
762,0.8649556739,,,Asian
4731,5.37021692,75.027021546,32429.0,Black
6451,7.3226103046,94.829230267,51995.0,Hispanic
74679,84.769061376,76.586227799,61629.0,White
375,0.8190992093,,,AIAN
521,1.1380018348,,78853.0,Asian
1761,3.8464898869,77.011734506,33938.0,Black
2883,6.2972347211,,41229.0,Hispanic
39917,87.189288367,76.30029026,48356.0,White
291,0.808468078,,60500.0,AIAN
400,1.1112963272,,,Asian
508,1.4113463355,,24250.0,Black
2742,7.6179363227,84.813867772,33500.0,Hispanic
31791,88.323053842,78.028670911,46986.0,White
113,0.5197792088,,,AIAN
117,0.5381784729,,,Asian
285,1.3109475621,,,Black
558,2.5666973321,,66071.0,Hispanic
20391,93.794848206,,45824.0,White
150,0.6763459284,,,AIAN
133,0.5996933898,,98167.0,Asian
9179,41.387861845,72.636503955,33071.0,Black
968,4.3646857246,,23608.0,Hispanic
11555,52.101181351,75.137379703,51402.0,White
9534,0.8445052682,83.506067181,38525.0,AIAN
74344,6.5852632325,86.234376176,93631.0,Asian
355577,31.496397079,76.165956182,49396.0,Black
156095,13.826625744,85.350839237,50672.0,Hispanic
516550,45.755107645,81.383362039,90346.0,White
147,0.9878368389,,,AIAN
101,0.6787178281,,,Asian
97,0.6518379141,,,Black
877,5.8934211411,,,Hispanic
13604,91.418587461,,,White
347,1.2739555033,,,AIAN
457,1.6778030692,,59223.0,Asian
4910,18.026286805,70.811553563,31137.0,Black
4263,15.650928849,84.560492123,42153.0,Hispanic
17152,62.970849548,76.22503705,50927.0,White
1150,1.1127022215,,49615.0,AIAN
1719,1.6632479294,89.603415784,,Asian
11827,11.443416673,74.311220018,38271.0,Black
7492,7.2490130815,86.903747882,38059.0,Hispanic
79567,76.986415357,79.390234101,69720.0,White
1033,1.0889847036,,50045.0,AIAN
1047,1.1037434508,,80815.0,Asian
39080,41.197988594,74.500350673,40762.0,Black
7052,7.4341918005,82.633870776,43485.0,Hispanic
45614,48.086106748,75.066160645,62126.0,White
1400,0.5916834663,,,AIAN
3584,1.5147096736,84.270669877,74000.0,Asian
30090,12.716968214,74.564787022,33732.0,Black
14188,5.9962892994,84.405737833,43658.0,Hispanic
183254,77.448829946,79.639055914,62995.0,White
126,0.6601005868,,,AIAN
60,0.3143336127,,,Asian
10765,56.396689019,74.157447634,32838.0,Black
504,2.640402347,,,Hispanic
7415,38.846395641,78.180500406,53086.0,White
2002,0.9816468327,,43979.0,AIAN
4579,2.2452351883,84.904601222,46581.0,Asian
29126,14.281441383,75.377549528,45678.0,Black
26934,13.206631265,87.623679879,56629.0,Hispanic
134073,65.740427472,75.59458123,53427.0,White
938,0.6292050417,,51385.0,AIAN
11985,8.0394695359,90.82165226,88309.0,Asian
16736,11.226413196,75.188460103,47254.0,Black
12853,8.6217189774,88.762359364,62797.0,Hispanic
103610,69.50099613,82.775771329,82027.0,White
97,0.76287849,,26250.0,AIAN
83,0.6527723162,,,Asian
2320,18.246165946,72.888775453,18371.0,Black
540,4.2469524184,,33333.0,Hispanic
9457,74.376720409,76.073176837,55309.0,White
275,0.681165164,,112656.0,AIAN
566,1.4019617557,,,Asian
14332,35.499851382,73.786179106,49939.0,Black
2492,6.1725948677,92.217577925,39340.0,Hispanic
21866,54.161299911,74.902809391,61475.0,White
623,0.9633375083,,41607.0,AIAN
446,0.6896445084,,,Asian
8949,13.837732523,73.112172358,33631.0,Black
4949,7.6525799818,88.899976964,31321.0,Hispanic
48908,75.625860123,77.80986927,68249.0,White
71,0.5194995244,,,AIAN
74,0.5414502085,,,Asian
2994,21.906782761,74.927851977,22062.0,Black
405,2.9633423575,,,Hispanic
9943,72.7518841,76.791078914,57697.0,White
356,0.8916718848,,,AIAN
185,0.4633688165,,,Asian
10508,26.319348779,73.300974532,34579.0,Black
1915,4.7964934252,98.188677737,31667.0,Hispanic
26328,65.943644333,76.716479784,65603.0,White
976,0.533554919,,,AIAN
3769,2.0604185345,83.570173848,51417.0,Asian
64725,35.383547266,73.779301002,36587.0,Black
12138,6.6355426297,96.995547819,40480.0,Hispanic
98243,53.707004002,79.387921754,59443.0,White
141,0.6704707561,,,AIAN
196,0.932001902,,29018.0,Asian
814,3.8706609605,,32276.0,Black
1237,5.8820732287,,41815.0,Hispanic
18450,87.731811698,,54458.0,White
1675,1.1587124802,,18281.0,AIAN
2336,1.6159715545,84.862075724,45227.0,Asian
9037,6.2515132439,71.1325295,31749.0,Black
17713,12.253298007,85.00931442,45146.0,Hispanic
112642,77.922203698,74.616835461,51545.0,White
1420,3.2031038527,,21466.0,AIAN
444,1.0015338807,,,Asian
13937,31.437787603,71.622787091,25096.0,Black
3094,6.9791572679,94.822725114,42600.0,Hispanic
24809,55.961833439,73.105300063,48732.0,White
54848,42.191093778,70.889618983,33767.0,AIAN
856,0.6584666036,,54940.0,Asian
29934,23.026330972,69.860662333,27496.0,Black
11960,9.2000707698,97.423986655,32382.0,Hispanic
31718,24.39864922,73.12732521,45956.0,White
566,0.6200361505,,39114.0,AIAN
645,0.7065782987,,,Asian
16934,18.550692885,71.937660703,35254.0,Black
5823,6.3789231528,113.53018912,39628.0,Hispanic
65684,71.954866626,74.442745568,49604.0,White
927,0.6505491421,,70600.0,AIAN
1634,1.146706902,88.611927157,31505.0,Asian
23069,16.189339977,72.793299637,40709.0,Black
13721,9.6291097933,95.041513013,37237.0,Hispanic
101293,71.085301239,74.743577342,56064.0,White
270,0.4025284752,,47154.0,AIAN
432,0.6440455603,,63250.0,Asian
6472,9.6487566343,71.185557393,26233.0,Black
3269,4.8735762419,87.267127882,45982.0,Hispanic
55444,82.658476952,75.564611167,44866.0,White
2499,3.9427597741,,38750.0,AIAN
408,0.6437158815,,,Asian
15774,24.887191947,74.906771628,32169.0,Black
13332,21.034363068,90.672323785,41289.0,Hispanic
31723,50.05048752,75.428464357,50480.0,White
4505,13.006322718,70.569215959,39000.0,AIAN
330,0.9527384011,,,Asian
13356,38.559921471,70.479425694,25360.0,Black
1212,3.4991483096,,46848.0,Hispanic
14601,42.154343621,75.606521623,46067.0,White
308,0.4870412246,,90234.0,AIAN
1239,1.959234017,,93421.0,Asian
7000,11.06911874,71.703693108,23637.0,Black
2929,4.6316355414,93.313993858,50321.0,Hispanic
51029,80.692294312,75.64086877,58374.0,White
225,0.4918785388,,,AIAN
193,0.4219224799,,,Asian
1783,3.8978641541,74.858667968,45193.0,Black
1586,3.4671971668,,31991.0,Hispanic
41445,90.604026846,76.330476906,52935.0,White
481,0.6710098629,,,AIAN
567,0.7909825203,,55769.0,Asian
2655,3.7038070393,74.627328142,32113.0,Black
8198,11.436463318,91.27511616,46161.0,Hispanic
59396,82.859255333,74.628839072,46139.0,White
4328,30.524014387,64.79369258,49107.0,AIAN
104,0.7334790888,,,Asian
161,1.1354820509,,,Black
924,6.5166795966,,,Hispanic
8532,60.173496015,73.041542791,45000.0,White
157,0.4550988463,,,AIAN
221,0.6406168474,,,Asian
1175,3.4059945504,,,Black
1186,3.4378804568,,27159.0,Hispanic
31132,90.242912633,,52134.0,White
40,1.0598834128,,,AIAN
67,1.7753047165,,,Asian
1280,33.91626921,,25000.0,Black
390,10.333863275,,54135.0,Hispanic
1941,51.430842607,,50088.0,White
1608,0.6575019831,,71150.0,AIAN
9578,3.9163893001,86.244192973,161578.0,Asian
28785,11.770021508,76.319846531,61909.0,Black
28623,11.703780636,87.318194039,65027.0,Hispanic
172572,70.563701638,80.180417095,87329.0,White
414,0.9258016906,,,AIAN
390,0.8721320274,,72708.0,Asian
22695,50.751375285,71.066694358,33919.0,Black
3771,8.4328458339,,40368.0,Hispanic
17173,38.402880272,74.482299682,55154.0,White
8853,0.7818799563,82.645001523,69318.0,AIAN
91685,8.0974431033,89.520573391,124191.0,Asian
224084,19.790668488,77.561370155,54428.0,Black
117123,10.344078405,86.544992327,56628.0,Hispanic
671183,59.277593438,82.29597934,96962.0,White
1140,5.8395656183,,32375.0,AIAN
79,0.4046716525,,38750.0,Asian
9760,49.994877574,74.510732208,28931.0,Black
803,4.1133080627,,36359.0,Hispanic
7497,38.402827579,78.148199376,50785.0,White
119,1.0361340879,,,AIAN
51,0.4440574663,,,Asian
5487,47.775359164,72.645504286,18884.0,Black
691,6.0165433174,,,Hispanic
5037,43.85720505,76.970813569,44088.0,White
232,0.4110487057,,,AIAN
699,1.2384614022,,,Asian
948,1.6796300562,,,Black
2289,4.0555624457,100.11475472,31319.0,Hispanic
51532,91.302421998,81.183633938,46992.0,White
1053,0.8494196036,,56313.0,AIAN
1647,1.32857938,85.589242071,65125.0,Asian
38675,31.197818774,72.57734006,34673.0,Black
15842,12.77920737,88.741247028,40799.0,Hispanic
64628,52.133229004,75.021098242,58209.0,White
285,0.4188527843,,,AIAN
391,0.5746366268,,,Asian
2901,4.2634804462,72.446706374,31250.0,Black
4694,6.8985788399,,45789.0,Hispanic
59049,86.781887924,75.681675602,45360.0,White
566,0.6904207175,,,AIAN
1023,1.2478805548,,82792.0,Asian
32377,39.494260725,73.054546316,31651.0,Black
8978,10.951585162,82.937693282,29461.0,Hispanic
38147,46.532648605,76.393968867,62867.0,White
272,0.722923588,,42500.0,AIAN
212,0.5634551495,,,Asian
1147,3.0485049834,,27396.0,Black
4322,11.487043189,89.642917253,34985.0,Hispanic
31496,83.710299003,75.497623439,49279.0,White
146,0.8066744019,,,AIAN
64,0.3536106967,,,Asian
160,0.8840267418,,75563.0,Black
966,5.3373114537,,35382.0,Hispanic
16670,92.104536162,,45217.0,White
18,0.8226691042,,,AIAN
72,3.2906764168,,,Asian
21,0.9597806216,,,Black
46,2.1023765996,,,Hispanic
1994,91.13345521,,,White
154,1.4804845222,,102902.0,AIAN
103,0.9901941934,,55595.0,Asian
159,1.5285522015,,,Black
238,2.2880215343,,78821.0,Hispanic
9609,92.376466064,,60604.0,White
3777,55.856255546,58.258185374,25625.0,AIAN
18,0.2661934339,,,Asian
26,0.3845016267,,,Black
269,3.9781129843,,108125.0,Hispanic
2742,40.550133097,83.166677697,62214.0,White
6,0.6741573034,,,AIAN
38,4.2696629213,,,Asian
4,0.4494382022,,,Black
22,2.4719101124,,,Hispanic
814,91.460674157,,,White
238,3.7855893113,,36250.0,AIAN
44,0.6998568475,,,Asian
44,0.6998568475,,,Black
160,2.5449339908,,68125.0,Hispanic
5670,90.186098298,,67946.0,White
70,2.3442732753,,,AIAN
5,0.1674480911,,,Asian
8,0.2679169457,,,Black
147,4.9229738781,,92500.0,Hispanic
2760,92.431346283,,69922.0,White
33,1.5580736544,,,AIAN
18,0.8498583569,,,Asian
17,0.8026440038,,,Black
71,3.3522190746,,,Hispanic
1945,91.831916903,,,White
4317,4.4869662828,65.094117638,33988.0,AIAN
849,0.8824263086,,79861.0,Asian
2129,2.2128216854,,35197.0,Black
2620,2.723153037,101.7362207,35811.0,Hispanic
84865,88.206252858,80.958271318,76774.0,White
2792,1.5181834,60.551511041,43015.0,AIAN
6054,3.2919349226,84.094503551,58804.0,Asian
11590,6.3022011484,78.614722525,28818.0,Black
5395,2.9335957891,72.574182473,41338.0,Hispanic
154706,84.123238211,80.306251295,70961.0,White
62,1.66980878,,,AIAN
22,0.5925127929,,,Asian
17,0.4578507945,,,Black
71,1.9122003771,,,Hispanic
3493,94.074872071,,,White
41,0.87141339,,163036.0,AIAN
34,0.7226354942,,,Asian
28,0.5951115834,,,Black
159,3.3793836344,,,Hispanic
4386,93.219978746,,63896.0,White
24,1.0540184453,,,AIAN
43,1.8884497145,,,Asian
41,1.8006148441,,,Black
71,3.1181379007,,,Hispanic
2036,89.415898112,,,White
424,9.4960806271,,53500.0,AIAN
65,1.4557670773,,,Asian
62,1.3885778275,,,Black
260,5.8230683091,,120690.0,Hispanic
3621,81.097424412,,83134.0,White
102,4.6810463515,,73929.0,AIAN
11,0.5048187242,,,Asian
8,0.3671408903,,,Black
96,4.4056906838,,53403.0,Hispanic
1947,89.352914181,,54625.0,White
36,1.1295889551,,,AIAN
24,0.7530593034,,,Asian
14,0.4392845937,,,Black
47,1.4747411359,,,Hispanic
3028,95.010982115,,,White
39,1.2322274882,,,AIAN
16,0.5055292259,,,Asian
12,0.3791469194,,,Black
68,2.1484992101,,,Hispanic
2995,94.628751975,,,White
29,1.6695451929,,,AIAN
2,0.1151410478,,,Asian
9,0.518134715,,,Black
59,3.3966609096,,,Hispanic
1618,93.149107657,,,White
2041,2.9374937033,66.943334037,23155.0,AIAN
2071,2.9806709748,80.82578569,61500.0,Asian
2813,4.0485888228,,51152.0,Black
3371,4.8516860725,72.946244296,33286.0,Hispanic
57653,82.976641096,78.988086086,56983.0,White
36,1.625282167,,58125.0,AIAN
6,0.2708803612,,,Asian
3,0.1354401806,,,Black
24,1.0835214447,,,Hispanic
2110,95.259593679,,54896.0,White
13,0.589034889,,,AIAN
3,0.1359311282,,,Asian
13,0.589034889,,,Black
29,1.3140009062,,,Hispanic
2145,97.190756683,,,White
69,2.8301886792,,,AIAN
8,0.3281378179,,,Asian
22,0.9023789992,,,Black
54,2.2149302707,,,Hispanic
2238,91.796554553,,,White
25,1.0170870627,,,AIAN
18,0.7323026851,,,Asian
10,0.4068348251,,,Black
109,4.4344995932,,45917.0,Hispanic
2294,93.327908869,,53810.0,White
26,0.6446813786,,,AIAN
5,0.1239771882,,,Asian
13,0.3223406893,,,Black
86,2.132407637,,35000.0,Hispanic
3864,95.809571039,,61894.0,White
19,1.0106382979,,,AIAN
10,0.5319148936,,,Asian
3,0.1595744681,,,Black
42,2.2340425532,,,Hispanic
1773,94.308510638,,,White
59,1.0359964881,,,AIAN
18,0.3160667252,,,Asian
25,0.4389815628,,,Black
121,2.1246707638,,,Hispanic
5423,95.223880597,,,White
21,0.8606557377,,,AIAN
23,0.9426229508,,,Asian
24,0.9836065574,,,Black
67,2.7459016393,,11829.0,Hispanic
2291,93.893442623,,53636.0,White
1353,8.8767878231,,60000.0,AIAN
161,1.0562918252,,,Asian
314,2.0600971001,,,Black
1655,10.858155098,,,Hispanic
11493,75.403490356,,80075.0,White
733,7.7846219201,,32419.0,AIAN
31,0.3292268479,,,Asian
33,0.3504672897,,,Black
279,2.9630416313,,95458.0,Hispanic
8275,87.882327952,,70490.0,White
223,2.7281624664,,87375.0,AIAN
46,0.5627599706,,,Asian
63,0.7707364815,,,Black
215,2.6302911671,,80238.0,Hispanic
7541,92.255933448,,82580.0,White
1215,3.8567755452,,31351.0,AIAN
172,0.545979748,,,Asian
430,1.3649493699,,45844.0,Black
1341,4.2567374536,,,Hispanic
27844,88.385233152,,78369.0,White
3157,30.060940773,58.806580111,47969.0,AIAN
58,0.552275757,,,Asian
155,1.4759093506,,,Black
963,9.1696819653,,54306.0,Hispanic
6114,58.217482384,76.647905735,75231.0,White
63,2.2588741484,,,AIAN
7,0.2509860165,,,Asian
18,0.6453926138,,,Black
124,4.4460380065,,33750.0,Hispanic
2549,91.394765149,,54280.0,White
56,2.9075804777,,,AIAN
7,0.3634475597,,,Asian
7,0.3634475597,,,Black
38,1.9730010384,,,Hispanic
1806,93.769470405,,,White
144,2.1628116552,,,AIAN
28,0.4205467107,,66364.0,Asian
33,0.4956443376,,,Black
248,3.724842295,,49000.0,Hispanic
6070,91.168519075,,62179.0,White
206,5.2443991853,,,AIAN
47,1.1965376782,,,Asian
30,0.7637474542,,,Black
70,1.7820773931,,,Hispanic
3531,89.893075356,,,White
1216,10.677906568,,37621.0,AIAN
114,1.0010537408,,,Asian
102,0.8956796628,,,Black
394,3.4597822269,,29088.0,Hispanic
9336,81.981032666,,57815.0,White
47,0.9085636961,,,AIAN
51,0.985888266,,,Asian
45,0.8699014112,,,Black
141,2.7256910883,,28214.0,Hispanic
4816,93.098782138,,63507.0,White
23,1.0074463425,,,AIAN
7,0.3066141042,,,Asian
14,0.6132282085,,,Black
51,2.2339027595,,,Hispanic
2146,93.99912396,,,White
508,3.1443426591,,,AIAN
110,0.6808615994,,,Asian
151,0.9346372865,,,Black
574,3.5528596187,,,Hispanic
14601,90.375092845,,,White
11054,78.037416167,68.270131141,42000.0,AIAN
26,0.183551006,,,Asian
58,0.4094599365,,,Black
329,2.3226261913,,,Hispanic
2540,17.931521355,81.958464031,62560.0,White
57,1.456682852,,,AIAN
38,0.9711219014,,,Asian
84,2.1466905188,,46589.0,Black
127,3.2455916177,,81364.0,Hispanic
3544,90.569895221,,68125.0,White
26,2.0392156863,,,AIAN
7,0.5490196078,,,Asian
0,0.0,,,Black
22,1.7254901961,,,Hispanic
1198,93.960784314,,,White
3437,82.362808531,,35948.0,AIAN
7,0.1677450276,,,Asian
21,0.5032350827,,,Black
233,5.5835130601,,57545.0,Hispanic
489,11.718188354,,60625.0,White
27,3.6144578313,,,AIAN
0,0.0,,,Asian
8,1.0709504685,,,Black
33,4.4176706827,,,Hispanic
689,92.235609103,,,White
632,1.968418102,,,AIAN
509,1.5853240726,,,Asian
911,2.8373874856,,53272.0,Black
1988,6.1917961815,87.60226212,33591.0,Hispanic
27664,86.16189616,79.958787528,74363.0,White
21,1.1111111111,,,AIAN
4,0.2116402116,,,Asian
8,0.4232804233,,,Black
45,2.380952381,,107875.0,Hispanic
1793,94.867724868,,75500.0,White
394,1.9221387452,,23963.0,AIAN
190,0.9269196995,,51858.0,Asian
339,1.6538198849,,75825.0,Black
594,2.8978436921,,43971.0,Hispanic
18743,91.438189092,,54243.0,White
100,4.7438330171,,37386.0,AIAN
13,0.6166982922,,,Asian
6,0.284629981,,,Black
63,2.9886148008,,,Hispanic
1899,90.085388994,,48661.0,White
110,1.3820831763,,,AIAN
42,0.5277044855,,,Asian
57,0.7161703732,,,Black
289,3.6311094359,,76207.0,Hispanic
7319,91.958788793,,67027.0,White
237,2.2707674619,,30000.0,AIAN
100,0.9581297308,,,Asian
72,0.6898534062,,,Black
1258,12.053272013,,60089.0,Hispanic
8680,83.16566063,,57202.0,White
1752,2.5589343616,71.444316379,,AIAN
1264,1.8461718225,,52292.0,Asian
3241,4.7337364531,,54964.0,Black
4593,6.7084392253,90.51761494,45769.0,Hispanic
55841,81.560190459,78.896825634,70813.0,White
33,0.8897276894,,,AIAN
10,0.2696144513,,,Asian
12,0.3235373416,,,Black
47,1.2671879213,,,Hispanic
3561,96.00970612,,,White
1578,4.0775193798,75.422886669,69109.0,AIAN
461,1.1912144703,,125453.0,Asian
2027,5.2377260982,,47938.0,Black
3841,9.9250645995,,64514.0,Hispanic
29597,76.478036176,77.567090134,83260.0,White
156,0.5666339762,,,AIAN
99,0.3595946388,,,Asian
131,0.4758272493,,,Black
301,1.0933129926,,83621.0,Hispanic
26468,96.13889797,,40723.0,White
321,0.3147676015,,,AIAN
867,0.8501666994,,79861.0,Asian
12645,12.399490096,72.557296311,28050.0,Black
3603,3.5330456952,91.572175642,49750.0,Hispanic
81686,80.100019612,76.550449945,55336.0,White
152,0.2848468948,,,AIAN
401,0.7514710843,,,Asian
414,0.7758329898,,51819.0,Black
850,1.5928938196,,53854.0,Hispanic
50847,95.286908287,,56074.0,White
327,0.3388144602,,,AIAN
496,0.5139204045,,91563.0,Asian
3212,3.3280490711,71.610854754,28451.0,Black
4468,4.6294281599,82.075387568,43654.0,Hispanic
85964,89.069866236,75.126029191,49029.0,White
237,0.3619370504,,,AIAN
1945,2.9703272705,83.70770409,41731.0,Asian
1812,2.7672149173,77.212551119,35625.0,Black
1269,1.9379667384,,46023.0,Hispanic
58785,89.774132955,77.025183546,43737.0,White
111,0.2429947461,,,AIAN
253,0.5538528897,,123571.0,Asian
278,0.6085814361,,,Black
865,1.8936077058,,65991.0,Hispanic
43664,95.586690018,,66877.0,White
123,0.1865558454,,,AIAN
363,0.5505672511,,101002.0,Asian
2631,3.9904750349,73.727796617,40893.0,Black
753,1.1420857854,,51250.0,Hispanic
60994,92.510465328,75.831996925,52054.0,White
141,0.3247800249,,,AIAN
154,0.3547242825,,,Asian
393,0.9052379417,,,Black
529,1.2185009444,,84257.0,Hispanic
41700,96.051964804,,58104.0,White
1183,0.3067564204,,,AIAN
15851,4.1102248683,86.745764555,86199.0,Asian
34884,9.0455544953,74.627812207,52531.0,Black
19829,5.1417354686,97.790139646,61642.0,Hispanic
305005,79.088961955,76.061961111,71721.0,White
92,0.3420455813,,,AIAN
93,0.345763468,,,Asian
167,0.6208870878,,33924.0,Black
365,1.3570286649,,84365.0,Hispanic
25845,96.088783136,,52799.0,White
184,0.4722792608,,,AIAN
197,0.5056468172,,,Asian
816,2.0944558522,,37368.0,Black
634,1.6273100616,,,Hispanic
36310,93.198151951,,60135.0,White
482,0.3607973472,,,AIAN
